temp,weekday,cost,price,sales
34.2,1,0.5,5.4,245
26.4,5,1.0,5.1,199
22.6,7,0.5,6.5,235
28.2,2,1.5,6.8,204
29.6,1,0.3,4.1,245
18.5,7,0.3,5.0,244
25.6,3,0.3,5.3,192
20.6,4,1.0,5.8,184
25.6,1,1.5,7.6,205
22.2,7,0.3,3.8,244
23.5,2,1.5,7.4,195
21.2,4,0.5,4.9,181
23.4,2,1.0,6.0,195
23.7,1,1.5,6.5,237
28.2,6,1.5,8.1,221
20.5,4,1.0,5.8,181
23.6,1,0.3,4.0,254
20.8,2,0.3,5.5,187
17.0,5,0.3,5.2,161
17.2,2,1.0,5.5,175
23.4,2,1.0,5.1,194
28.8,2,0.5,3.0,218
20.3,1,1.0,5.8,225
23.7,6,0.3,5.1,190
30.1,3,0.5,5.6,210
17.8,1,1.5,7.8,210
18.4,7,0.3,5.5,245
22.9,7,1.5,7.0,215
18.8,1,0.3,5.2,235
19.3,3,0.5,5.0,173
28.9,2,1.5,8.6,217
24.6,7,1.0,4.2,248
20.6,2,1.5,7.9,180
21.6,5,0.5,5.6,185
21.6,6,1.5,7.8,190
31.9,7,1.0,6.3,216
25.0,7,0.5,5.1,243
21.8,6,1.0,6.4,191
32.2,7,0.5,6.1,238
16.1,7,1.5,5.7,236
26.3,6,1.5,5.8,202
24.1,2,0.3,6.3,187
26.0,4,1.0,6.6,190
27.8,6,1.0,4.5,202
22.1,4,1.0,8.7,189
27.9,6,1.5,7.1,200
21.5,4,1.0,5.6,190
26.6,6,1.5,6.9,210
28.6,2,0.5,7.6,205
19.1,4,0.5,4.9,176
22.0,1,0.3,5.6,241
27.0,5,1.5,6.3,209
26.9,6,0.3,5.9,199
28.8,3,0.5,6.4,198
27.9,4,1.5,7.0,208
23.2,6,0.5,5.8,200
21.0,7,1.5,6.3,216
24.2,4,1.0,6.8,185
23.6,2,1.0,6.1,182
24.0,5,1.5,7.3,197
28.4,3,1.0,4.9,203
21.0,3,1.0,5.4,184
21.0,4,1.5,5.4,184
21.3,3,0.5,6.3,182
28.2,7,1.5,7.5,205
22.7,7,1.0,6.6,233
23.8,5,0.3,5.5,189
26.2,1,1.0,4.8,244
23.4,1,0.3,5.0,246
24.9,5,1.0,6.8,197
24.4,1,1.0,5.7,241
26.5,6,0.5,6.0,195
20.4,4,1.5,5.9,194
24.4,6,1.5,7.5,202
18.3,3,1.5,7.7,183
20.2,5,0.3,4.5,190
24.1,1,0.3,6.1,237
32.3,6,0.5,5.7,208
23.6,1,1.5,6.5,229
27.9,1,0.5,4.2,240
29.1,5,0.3,4.3,198
24.8,6,1.5,6.0,193
24.5,4,0.5,6.0,185
13.4,5,0.5,5.6,162
29.6,4,1.5,4.1,210
20.7,6,1.5,6.2,183
26.3,1,0.3,5.5,242
23.1,3,0.5,5.5,192
25.4,6,0.5,5.8,192
22.0,6,0.5,6.4,178
19.3,5,0.3,6.2,161
16.5,3,0.3,6.5,172
24.1,4,1.5,7.5,207
25.0,5,1.0,6.2,201
19.8,2,0.3,5.2,174
24.2,3,0.5,5.6,188
15.4,2,0.5,7.9,162
29.6,1,0.5,5.0,245
18.1,4,0.3,4.2,177
22.7,2,0.3,4.6,188
21.9,6,1.0,7.1,193
27.6,1,0.3,4.6,245
29.2,2,0.3,5.2,193
26.6,3,0.3,6.3,195
30.8,4,1.5,7.8,224
21.3,2,1.0,6.1,187
30.0,2,1.5,7.8,214
30.5,4,1.5,6.9,225
23.0,7,0.3,4.5,245
19.7,2,0.5,6.4,168
15.9,4,0.5,7.0,163
15.9,6,1.0,5.2,165
22.9,3,0.3,5.1,184
20.9,3,1.5,7.2,190
23.8,3,0.5,7.2,188
24.6,1,0.3,5.9,232
26.1,7,0.3,6.1,241
23.6,2,0.5,4.7,195
20.4,5,0.5,5.4,172
11.3,1,0.5,5.5,234
22.0,5,0.3,5.5,182
16.3,6,1.0,6.2,173
30.8,7,0.3,6.6,230
31.6,1,0.5,7.6,202
26.3,1,1.5,6.7,215
15.7,7,0.3,6.7,232
20.1,5,0.3,5.4,179
25.8,4,0.3,6.6,191
23.0,4,0.5,5.8,183
27.5,2,0.5,6.1,192
24.3,6,1.0,5.5,188
30.3,4,0.5,6.9,215
25.7,2,0.3,4.0,200
31.7,4,0.3,6.2,216
29.7,4,0.5,5.7,202
19.0,1,0.5,5.8,245
23.8,7,1.0,6.0,232
21.6,5,1.0,7.0,185
18.1,4,1.0,6.9,182
21.9,5,0.5,7.3,185
31.0,4,1.5,9.2,231
25.5,6,0.5,2.7,208
24.2,1,0.3,5.4,238
27.2,5,1.5,6.9,208
27.1,2,0.5,5.4,199
25.6,3,0.5,6.0,185
24.4,7,0.5,6.0,233
22.1,5,0.3,7.1,172
20.7,6,1.5,7.4,185
24.7,2,1.0,5.3,192
27.4,2,0.3,5.6,193
26.6,6,1.5,7.4,206
32.5,7,0.5,6.0,227
24.0,7,1.0,6.0,223
16.8,4,1.0,7.3,174
23.8,6,1.5,5.5,191
30.3,4,1.5,8.5,224
19.2,5,0.3,5.4,166
27.7,3,0.3,3.6,203
25.8,7,0.5,6.2,237
21.0,5,0.3,6.6,188
29.2,1,1.5,7.0,210
20.3,2,0.5,5.9,170
27.1,6,1.0,5.8,199
27.1,7,0.3,5.2,249
22.0,2,0.3,5.3,185
16.4,5,1.0,8.4,174
16.4,6,1.0,7.1,176
21.4,1,0.5,6.8,227
25.3,1,0.3,6.3,239
28.8,2,0.3,4.2,205
24.9,6,0.3,5.7,191
33.4,7,0.5,6.1,231
29.3,5,0.5,4.3,208
24.5,7,1.0,4.8,238
24.2,6,1.0,6.8,198
21.2,1,0.3,4.5,248
36.3,3,1.5,8.4,241
31.6,7,0.3,6.7,238
30.5,1,0.3,5.8,235
24.6,3,1.5,4.8,195
21.0,4,1.5,7.4,190
20.0,7,1.5,5.0,227
25.2,1,1.5,6.5,222
16.9,5,0.5,5.9,167
15.5,2,0.5,6.2,161
25.4,6,1.0,9.1,200
21.0,7,1.5,7.2,210
23.2,3,1.0,7.4,192
17.3,6,1.5,4.4,190
24.0,2,0.5,6.4,189
24.1,4,1.0,4.5,194
23.1,1,1.5,5.9,224
25.3,3,1.5,6.5,203
26.0,3,0.3,5.2,194
19.6,2,1.5,7.1,186
24.1,5,0.3,4.9,194
19.3,3,0.5,6.5,169
25.3,5,0.3,3.6,193
26.6,3,0.5,3.2,204
20.6,1,0.3,3.7,239
23.5,3,1.0,4.8,196
26.8,1,0.3,5.4,239
19.9,3,1.5,6.5,190
26.8,1,0.3,2.5,255
24.3,3,0.3,4.4,192
25.5,5,0.3,6.0,189
29.5,2,1.0,5.4,212
23.9,3,1.5,5.1,192
25.5,1,1.5,8.9,187
31.6,4,0.5,4.8,207
22.2,7,1.0,6.2,231
28.0,6,0.5,6.1,209
20.6,6,1.0,6.9,183
29.0,7,0.3,7.7,220
24.5,4,1.0,6.2,191
20.3,3,0.5,5.5,168
17.1,5,0.5,4.7,178
24.4,3,0.3,5.9,194
23.3,6,0.3,6.7,188
30.2,7,1.5,8.2,191
20.4,3,0.3,4.6,183
25.0,3,0.3,5.9,194
27.3,4,0.5,7.2,201
25.6,3,1.0,6.0,191
22.2,7,0.5,4.8,242
25.2,1,1.5,5.1,237
28.8,6,1.0,6.0,207
21.7,3,1.5,8.2,194
21.8,2,1.0,7.1,187
26.7,4,1.0,3.4,199
23.7,6,0.3,5.0,181
26.2,5,0.3,5.7,197
35.0,2,0.5,6.7,214
20.6,6,1.0,6.7,184
18.3,1,0.5,3.7,237
23.1,5,1.5,8.1,200
24.5,7,0.3,5.8,243
28.4,5,0.3,4.1,196
20.5,1,1.5,6.1,223
20.7,4,1.0,7.5,182
22.5,4,1.5,7.0,185
24.6,5,0.3,5.8,189
26.4,3,0.3,4.8,191
22.6,6,0.5,7.4,190
26.9,4,0.3,3.7,201
19.7,2,1.5,5.9,175
22.7,7,0.5,7.0,231
25.8,3,0.5,4.5,200
17.2,7,1.5,7.5,214
29.6,1,1.5,6.3,223
25.3,3,1.5,8.2,195
24.5,6,1.0,5.6,202
25.7,7,0.5,4.7,246
25.9,2,1.0,7.3,203
30.7,3,1.0,6.3,207
18.2,4,1.0,7.2,175
21.1,2,1.0,7.0,179
22.0,6,0.5,5.2,174
24.5,2,0.5,5.9,188
30.1,7,1.5,6.5,224
22.8,2,1.5,5.7,191
25.1,6,1.5,6.3,200
17.5,6,1.5,4.4,178
32.1,4,1.5,7.3,224
22.0,3,0.3,5.1,174
30.2,5,0.3,6.9,209
25.8,4,0.3,5.9,195
24.4,4,0.5,6.5,191
25.6,1,0.3,5.4,235
22.9,3,0.3,5.4,186
31.3,1,1.0,5.8,236
26.0,3,0.5,4.8,198
17.5,5,1.0,6.1,175
25.3,3,1.5,8.0,210
19.3,1,0.3,5.0,242
22.4,2,1.5,7.6,193
22.1,4,0.5,5.4,179
28.4,6,1.5,7.3,215
30.9,3,0.3,6.8,203
18.7,7,1.0,4.7,247
26.6,2,0.5,4.3,201
15.6,3,1.0,6.8,161
22.1,3,0.3,5.8,188
23.3,1,1.5,8.0,200
25.4,1,0.5,7.6,214
21.2,5,0.3,4.2,186
19.4,3,0.5,6.9,172
24.7,1,0.5,5.1,250
30.1,7,1.5,6.0,225
24.3,7,0.5,4.8,248
23.9,6,1.5,7.7,186
28.5,2,0.5,4.4,200
15.0,1,1.5,5.9,231
24.3,5,0.5,4.1,187
23.6,1,0.3,7.7,213
25.9,5,1.5,5.2,207
27.6,6,0.3,6.5,196
26.1,4,1.5,5.5,204
25.6,4,0.5,5.9,193
25.6,5,1.5,5.6,197
22.9,7,1.5,5.2,239
25.5,6,0.5,5.3,191
26.5,4,1.5,5.1,203
15.4,5,1.0,7.2,158
26.6,5,1.5,7.4,207
19.1,5,1.5,6.2,170
21.5,6,0.5,4.6,183
28.2,4,1.0,6.7,204
23.4,6,1.0,7.5,191
22.5,7,1.5,5.8,234
24.9,1,0.3,3.0,250
21.4,3,1.0,7.3,191
23.3,6,0.3,6.2,181
22.9,7,0.5,4.1,243
24.2,2,0.5,6.5,185
22.0,7,1.0,6.0,232
23.6,3,0.5,7.0,183
16.4,6,0.5,5.0,170
24.5,1,0.5,7.5,218
28.7,6,0.5,4.3,206
28.2,1,1.5,5.6,232
20.1,1,1.0,4.9,238
21.7,5,0.3,6.1,191
32.1,3,1.0,7.2,215
18.5,6,0.3,4.2,178
17.4,6,0.3,3.7,179
23.8,4,0.5,4.8,177
31.3,3,0.5,7.2,199
30.8,7,1.0,6.2,227
26.5,1,0.5,5.0,240
23.9,6,0.5,7.0,192
25.9,1,0.5,6.3,228
25.4,4,0.3,6.3,183
31.4,2,0.3,6.1,212
27.2,7,0.3,4.1,248
30.3,1,0.5,6.8,226
23.7,6,1.5,6.5,202
24.5,5,1.0,4.9,195
29.2,1,0.3,5.2,247
25.6,5,0.3,5.4,187
26.9,5,1.0,7.0,200
26.9,1,0.3,4.4,258
16.9,6,0.5,6.4,162
25.3,7,0.3,6.7,236
32.3,3,1.0,7.0,228
30.6,5,1.0,5.5,208
18.3,4,0.5,4.4,178
17.6,7,1.5,7.3,200
21.4,6,0.3,4.4,187
23.1,5,0.5,4.3,185
29.0,4,1.0,6.7,210
29.3,2,0.5,5.6,200
32.0,4,1.0,6.8,218
23.5,6,0.3,7.7,185
23.8,2,0.3,6.1,181
29.1,3,0.5,7.4,202
27.3,3,1.5,5.9,205
32.8,3,1.5,7.9,229
21.7,6,1.5,4.5,195
25.5,7,0.3,5.6,244
27.0,6,1.5,6.7,206
22.8,7,1.5,5.0,231
22.7,4,0.3,5.9,181
21.5,4,0.3,6.4,181
25.2,3,1.5,6.6,195
17.5,3,1.0,6.2,170
32.1,6,0.3,4.7,210
24.2,5,0.3,5.9,187
25.1,2,1.5,10.5,217
26.2,7,0.3,5.6,239
26.3,6,0.5,6.0,191
27.1,2,0.5,4.8,202
29.3,1,0.5,4.9,244
26.8,7,0.3,4.2,252
25.4,6,0.5,5.0,202
23.0,4,1.0,4.3,200
25.2,4,0.5,5.2,188
25.1,7,0.3,5.4,242
28.4,7,1.5,7.5,209
20.7,3,1.5,6.8,189
22.0,7,1.5,7.6,204
25.2,4,0.5,6.0,195
18.4,6,0.3,4.4,182
25.1,7,0.5,6.3,234
23.9,4,0.5,4.8,193
28.2,2,0.3,4.1,201
26.6,7,1.5,5.9,232
22.6,4,0.5,5.8,180
22.3,2,1.0,5.8,188
22.6,1,0.3,6.8,222
26.1,4,1.5,5.1,202
20.4,6,1.0,6.2,186
25.3,3,1.0,6.0,197
17.0,7,0.5,6.0,241
24.2,7,1.5,6.4,228
18.2,1,0.3,7.2,234
23.6,6,1.5,8.4,209
24.8,4,1.0,3.7,208
31.4,4,1.5,5.7,207
14.6,1,0.3,4.9,237
21.3,7,0.3,5.4,239
27.9,1,1.5,6.1,224
18.3,6,0.3,5.4,175
25.4,3,1.0,4.7,200
27.2,5,0.5,5.8,197
18.9,1,0.5,6.1,228
20.2,1,0.3,4.4,246
26.3,3,1.5,7.1,208
26.9,6,0.5,5.4,189
18.3,6,0.3,6.6,180
22.2,5,0.3,4.5,190
20.1,2,1.5,7.3,186
22.7,3,1.5,5.8,193
26.1,5,0.5,5.1,197
28.1,1,1.0,7.6,209
27.8,6,1.0,5.9,197
22.7,3,0.3,7.2,182
26.2,7,0.3,5.2,249
27.6,2,0.5,3.8,201
25.2,5,1.5,5.5,198
21.8,1,0.3,5.9,242
31.5,1,0.3,7.4,218
19.5,2,0.5,6.1,182
25.9,5,1.5,7.5,209
28.7,2,1.0,5.2,201
23.9,1,1.0,4.9,247
22.8,1,0.5,4.8,250
27.4,7,0.5,5.6,244
26.0,5,0.3,7.7,203
28.9,6,1.5,5.7,205
22.0,3,1.0,7.9,187
22.5,1,0.3,5.2,243
30.9,2,0.5,7.9,219
20.7,5,0.5,4.9,191
25.7,6,0.3,4.6,195
25.5,3,0.3,4.3,196
14.6,7,0.5,5.1,233
22.9,1,1.5,6.9,217
29.2,7,0.3,4.8,247
25.1,2,0.5,6.2,186
23.8,2,1.5,5.6,201
25.0,2,1.5,5.0,196
27.8,1,0.5,4.9,242
25.6,7,0.5,4.2,247
25.8,3,1.0,7.1,199
15.1,3,1.5,4.9,175
19.5,5,1.5,8.8,182
19.5,5,1.5,7.4,191
28.2,7,0.5,6.5,221
27.3,3,0.3,5.6,197
16.0,2,0.3,6.1,163
25.0,7,1.0,6.8,225
20.5,7,0.5,4.9,249
26.6,7,1.0,5.6,232
20.5,3,1.5,5.5,192
25.6,5,0.5,6.5,191
26.3,3,0.5,4.7,196
24.6,3,0.5,4.9,186
20.6,6,0.3,7.4,180
19.3,7,0.5,5.5,238
23.8,3,1.5,6.5,194
14.3,4,1.0,5.8,164
22.2,3,0.3,6.2,182
24.0,5,0.3,6.7,183
26.0,4,0.3,6.2,186
28.8,1,1.5,7.1,212
26.5,4,0.5,8.0,190
23.9,7,0.3,5.4,242
30.7,3,0.3,7.1,207
25.4,7,0.3,5.0,243
28.0,5,1.0,6.6,206
23.4,7,1.5,6.3,225
29.4,7,1.5,7.2,214
20.1,7,1.0,7.1,217
20.6,7,1.0,5.8,241
29.2,5,0.3,4.5,202
27.0,1,0.3,5.6,240
24.1,6,1.0,8.0,194
17.7,7,1.5,8.0,202
18.3,7,0.5,5.6,242
28.8,5,0.5,4.0,198
21.8,5,1.0,7.8,180
23.9,5,0.3,6.0,191
22.4,5,0.5,5.6,180
28.0,1,0.3,4.5,247
27.7,3,0.5,6.1,196
25.8,6,0.5,5.8,196
28.1,2,0.5,7.3,194
20.3,5,0.3,5.9,177
28.9,2,0.3,5.8,195
26.0,2,0.3,3.6,200
26.1,1,1.5,5.9,226
28.4,2,1.0,4.6,206
29.9,5,1.0,6.9,214
27.8,1,1.5,6.8,216
24.0,1,0.3,5.4,235
23.6,7,0.5,5.1,241
25.0,6,0.5,4.5,194
24.8,7,0.3,5.5,238
23.6,1,0.3,6.3,232
19.0,2,0.5,7.0,172
26.5,7,1.5,7.2,223
23.3,6,1.0,6.4,182
21.8,3,0.3,5.3,187
20.9,4,0.5,4.0,187
18.8,6,1.0,7.1,167
18.5,5,0.5,6.0,171
28.4,5,1.0,5.7,209
20.8,2,1.5,6.2,186
20.5,2,0.5,4.4,188
19.5,7,0.3,6.0,238
22.2,4,1.0,5.6,186
24.7,3,0.3,5.4,189
27.1,1,0.5,6.9,220
23.6,6,0.3,5.9,179
27.2,3,0.5,5.6,188
18.7,4,1.0,3.5,177
26.9,2,1.0,6.9,201
21.6,2,0.5,5.1,186
23.2,5,1.5,6.0,190
17.7,4,0.3,5.1,169
21.4,7,1.0,6.0,243
26.9,3,0.5,5.9,192
27.7,6,1.0,5.7,198
24.1,5,0.5,7.0,197
18.8,7,0.3,7.7,219
22.0,1,0.5,5.8,235
24.8,5,1.0,7.5,193
24.9,3,1.5,6.0,200
20.7,5,1.0,5.9,184
23.5,6,0.3,4.5,195
25.8,3,0.5,5.0,192
21.1,3,1.5,5.2,189
25.5,2,1.0,6.0,199
25.9,4,1.5,5.4,205
26.7,2,0.3,3.6,195
20.7,7,1.5,5.0,242
24.4,7,1.5,7.3,212
20.5,3,1.5,7.1,191
31.0,5,0.5,4.5,204
27.7,2,0.5,6.0,202
24.1,6,1.0,8.3,190
32.3,6,1.5,7.0,219
21.6,5,0.5,3.3,189
14.0,7,0.5,5.9,232
22.1,1,0.5,4.9,242
21.0,6,1.0,6.4,179
23.0,6,0.5,6.3,180
28.7,7,1.0,7.1,222
22.5,3,1.5,7.0,189
26.2,5,1.0,5.7,202
34.3,5,0.3,5.4,214
15.4,3,1.5,6.6,177
27.0,2,0.3,4.5,206
20.3,2,1.0,8.2,186
23.5,1,0.5,5.6,240
18.2,5,0.5,7.3,167
21.8,7,1.5,5.6,224
24.4,3,1.5,6.1,210
19.0,6,1.0,7.0,181
24.6,2,0.5,5.4,188
19.5,4,1.5,5.7,189
30.7,6,0.5,6.0,206
20.3,4,0.5,2.9,194
25.0,7,1.0,5.3,236
16.8,4,0.3,5.0,169
23.1,5,1.5,7.1,193
29.5,2,1.0,6.7,203
23.8,5,0.5,6.0,186
23.8,2,1.0,5.4,181
21.0,1,1.0,6.3,235
20.8,7,0.3,6.5,226
18.1,3,0.5,3.9,179
24.5,1,1.5,6.1,221
18.4,6,1.0,6.5,171
25.6,3,1.0,7.3,192
19.8,1,0.5,7.6,221
27.7,7,1.0,4.5,244
26.3,4,0.5,5.6,191
26.0,7,0.5,5.6,237
26.3,7,0.5,6.0,230
29.8,7,0.5,3.9,243
18.2,4,1.5,5.3,169
17.3,4,0.5,5.6,168
29.3,4,0.5,4.0,207
18.3,7,1.0,7.3,215
25.1,5,1.0,4.3,202
28.4,1,0.3,6.0,238
16.2,4,0.3,7.2,159
17.9,5,1.5,6.8,187
20.2,2,1.0,5.4,188
23.5,7,1.0,6.6,230
18.1,3,0.5,6.5,173
24.6,6,0.3,6.6,186
28.2,5,0.5,3.2,203
23.5,4,0.5,6.3,189
23.8,1,0.5,5.2,244
24.6,7,1.0,6.2,221
25.3,4,1.5,6.8,203
27.7,3,1.0,6.5,213
18.9,7,0.3,5.7,236
20.1,5,0.5,4.8,188
20.6,4,1.5,6.2,174
26.3,3,0.3,4.6,187
20.4,3,0.3,5.2,174
21.6,2,1.5,4.7,199
21.3,2,1.0,6.4,183
20.2,7,0.3,4.5,251
22.1,5,0.3,5.6,177
22.7,3,0.5,4.8,192
36.1,7,0.3,5.8,235
29.1,3,1.0,6.4,207
23.8,5,1.0,6.0,186
29.8,5,1.5,6.8,215
28.5,1,1.0,5.6,228
15.9,4,1.5,5.9,184
21.4,3,0.3,5.2,175
26.2,4,0.5,7.0,190
26.8,4,1.0,6.2,203
26.1,1,1.0,4.3,242
28.8,3,0.5,5.8,203
20.0,5,0.5,5.2,166
22.1,5,1.5,7.1,191
33.7,4,1.5,7.4,229
29.0,1,1.5,6.9,222
16.4,7,1.0,5.7,231
24.6,7,1.0,7.3,212
21.3,2,0.5,6.5,178
21.4,3,0.3,5.4,186
26.2,3,1.0,4.7,209
16.5,2,0.3,6.1,163
17.4,6,0.3,4.8,168
27.0,5,1.0,6.0,204
21.9,7,0.3,4.6,242
19.9,7,1.5,6.3,226
23.1,2,1.0,4.7,184
27.1,3,1.0,5.8,203
26.2,1,1.5,6.4,222
22.3,6,1.0,6.2,189
19.3,6,1.0,5.8,181
16.8,2,0.3,5.5,162
25.4,3,0.5,6.7,188
21.7,3,1.0,6.0,178
23.5,2,0.5,5.3,195
16.1,3,1.0,3.7,188
31.9,1,1.0,8.1,192
20.0,4,1.0,5.6,180
25.2,6,0.3,6.1,189
24.2,1,1.5,7.3,198
21.4,3,1.5,5.9,183
20.9,5,0.3,4.2,189
25.1,3,0.3,5.8,194
21.7,2,1.0,4.7,187
25.5,6,0.3,3.1,202
25.9,2,0.5,6.4,186
22.4,4,1.0,7.1,185
19.7,5,1.5,6.8,187
20.0,4,1.0,7.2,175
22.5,2,1.5,7.0,195
22.7,1,1.5,7.8,207
20.4,4,0.3,6.9,174
27.0,2,1.0,4.5,195
27.4,5,1.0,6.6,197
22.1,4,1.5,5.7,188
17.2,6,0.5,5.7,171
33.1,7,1.5,6.4,231
29.4,4,1.5,6.0,208
25.6,3,1.0,6.1,195
26.6,3,1.0,7.8,206
22.7,2,1.0,5.4,186
19.8,4,1.0,6.8,181
23.7,7,1.0,4.1,242
26.5,7,1.5,7.0,223
20.8,2,0.3,6.1,180
23.3,6,1.0,5.4,185
24.8,2,0.3,5.9,187
23.6,5,1.5,6.0,201
29.3,3,0.3,7.1,203
24.1,1,0.3,7.0,236
19.0,3,0.3,5.1,175
29.1,7,1.0,4.3,255
18.7,2,0.3,6.8,168
22.3,2,1.5,6.0,189
14.1,6,1.5,6.3,159
24.3,7,1.0,6.3,224
16.4,1,0.3,6.6,241
28.1,3,0.5,5.1,196
24.2,1,1.5,7.0,207
22.0,4,0.3,5.0,181
24.2,6,1.0,6.4,190
20.8,7,1.0,6.2,230
20.4,5,0.3,4.7,187
23.9,5,1.5,4.9,200
32.2,7,0.5,7.3,225
28.9,4,1.5,6.5,210
17.5,2,0.5,5.4,165
20.5,3,0.5,5.2,179
27.7,2,0.3,5.7,193
20.5,7,1.5,8.5,190
16.6,5,1.5,5.2,181
23.6,5,1.0,5.8,192
22.1,1,1.0,5.2,234
25.7,5,1.5,6.9,202
26.0,7,0.5,4.7,238
28.0,5,0.3,6.2,206
16.9,4,1.0,6.7,172
24.8,3,0.5,6.0,193
24.8,2,1.5,5.3,200
20.5,4,1.0,4.4,184
27.4,1,1.0,6.3,230
15.1,1,0.3,3.3,233
33.2,5,1.5,6.8,224
23.3,1,1.0,5.9,236
21.2,5,0.3,6.3,181
26.5,5,1.0,5.8,197
21.2,6,1.5,7.3,187
25.5,2,1.5,7.2,208
17.8,4,1.0,6.0,170
26.3,2,0.5,5.7,186
24.1,5,1.5,5.5,188
19.7,1,1.0,7.1,215
26.5,3,0.3,4.8,201
22.2,2,1.0,6.0,192
20.0,7,0.3,5.2,250
22.9,6,0.3,4.8,194
22.9,1,0.5,5.7,245
29.5,3,0.5,4.5,202
24.7,7,1.0,5.2,239
17.4,1,0.3,7.4,223
17.2,2,1.0,4.7,180
25.5,1,0.3,5.6,245
26.5,4,1.5,3.7,201
24.5,1,0.3,5.4,239
27.5,4,1.0,5.9,201
18.1,7,1.5,6.7,221
23.4,3,1.0,7.4,191
25.2,5,1.0,6.9,193
21.3,4,0.3,3.7,195
21.1,5,1.0,6.8,181
20.0,5,0.5,5.7,183
20.7,1,0.5,5.3,246
20.5,2,0.5,5.3,180
20.6,1,0.5,5.9,225
19.3,2,1.0,6.8,180
15.9,6,0.3,5.1,165
14.9,7,1.0,5.3,242
24.5,4,1.0,5.4,186
19.5,2,0.3,3.7,184
21.9,5,1.0,6.0,179
21.5,4,0.3,4.2,189
30.5,4,1.0,6.2,217
25.4,5,1.5,7.8,207
18.4,5,1.5,7.5,184
25.8,1,0.5,5.5,237
20.0,4,1.0,6.5,174
17.9,7,1.0,7.0,219
18.7,7,0.5,6.3,239
25.7,4,0.3,4.0,199
21.0,1,0.5,4.2,246
17.1,6,1.5,7.0,177
20.5,1,1.5,8.3,211
24.4,7,0.3,5.3,243
28.4,6,0.5,5.4,198
31.4,2,0.5,7.2,206
27.1,7,1.5,5.7,227
22.0,1,1.0,7.1,215
28.0,6,1.0,6.7,205
19.5,7,1.0,6.6,230
20.6,4,0.5,4.1,191
26.4,4,0.5,5.6,199
23.2,7,1.0,7.3,210
15.1,4,0.5,5.2,163
31.2,7,1.0,5.8,227
21.8,2,0.5,6.7,176
24.7,1,1.0,6.0,230
23.8,5,1.5,7.2,206
25.8,7,1.5,6.6,220
25.2,3,0.3,4.5,202
26.2,5,1.0,5.2,191
19.1,4,0.5,5.7,173
28.5,2,1.0,7.1,202
25.3,2,0.3,5.3,195
26.9,7,1.5,6.0,223
27.0,6,0.5,5.2,195
22.1,4,1.5,5.9,188
24.5,6,0.3,6.4,181
22.7,1,1.0,6.1,225
20.1,7,1.0,7.2,222
29.5,3,0.3,6.3,196
25.2,7,0.5,6.2,233
21.6,7,1.5,7.4,209
27.8,7,1.0,5.8,226
29.0,1,1.0,5.7,235
21.2,5,1.5,6.3,187
28.3,2,0.3,5.7,201
23.7,2,0.5,4.1,185
28.8,7,1.0,5.4,231
31.2,6,1.0,7.4,214
24.4,6,1.5,6.8,192
25.0,1,1.5,6.1,221
25.1,6,1.5,7.3,198
31.2,7,1.0,6.1,234
22.6,3,1.5,5.5,200
19.8,5,1.5,7.2,181
22.9,6,0.3,6.8,191
17.1,1,1.0,5.7,232
26.7,6,0.5,6.2,194
22.0,7,0.5,5.3,244
25.8,7,1.5,7.5,205
27.1,1,0.5,5.2,234
25.7,3,1.0,4.9,195
16.8,3,0.3,3.1,179
27.6,7,0.5,4.8,252
22.1,1,1.0,5.8,230
20.3,2,0.3,6.5,182
21.8,4,1.0,4.7,189
24.2,2,1.0,5.3,191
24.9,3,0.5,4.9,190
21.2,2,0.3,3.3,191
28.4,7,1.5,5.1,239
27.0,4,1.5,5.3,208
21.8,3,1.5,8.6,205
22.4,6,0.3,5.8,175
21.3,2,0.5,5.1,174
23.5,1,0.3,4.8,245
29.3,2,1.5,8.2,228
22.8,6,0.5,7.1,186
22.2,4,1.5,6.9,187
24.0,6,1.5,6.3,194
27.0,1,0.3,4.4,252
24.2,6,0.5,5.9,186
20.2,4,1.0,5.1,184
29.5,2,0.3,6.6,206
24.3,6,1.0,5.7,191
25.2,4,1.5,8.5,212
25.6,7,1.0,4.7,238
24.8,6,1.0,6.6,186
23.8,6,1.5,5.7,190
23.5,1,1.5,6.8,219
25.1,4,1.5,7.0,199
23.0,6,0.3,4.6,188
27.1,4,1.5,5.7,206
24.8,1,1.0,5.1,250
16.5,2,0.3,4.4,163
20.1,6,0.5,5.7,184
16.6,1,0.3,6.4,237
24.7,7,1.5,5.7,235
24.8,4,0.3,5.4,192
23.7,2,1.5,8.1,205
24.0,3,1.5,6.0,191
25.0,4,1.5,3.8,206
30.0,2,1.0,7.0,209
31.9,3,1.5,8.4,227
26.7,4,1.5,6.9,205
20.9,3,0.3,5.7,183
26.4,5,1.5,6.7,200
27.8,7,0.5,6.7,220
29.5,6,1.5,6.5,210
28.8,2,1.0,5.6,207
26.3,3,1.0,5.9,203
19.9,2,1.5,6.1,180
21.6,6,0.3,4.8,186
23.7,2,0.3,6.3,184
21.8,3,1.0,6.0,179
30.4,3,1.5,7.9,221
20.5,4,0.3,3.1,196
21.0,6,0.5,6.4,181
28.3,4,0.3,4.8,203
31.5,1,1.0,6.9,206
25.6,2,1.0,4.9,187
21.4,2,0.3,5.8,177
22.2,4,0.5,5.6,184
21.6,1,0.3,5.4,240
