acctnum,offer,buyer,female,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog
337304,,,1,CT,6002,60,53,27,113,294,407,10,3,0,3,1,0,1,2
351270,,,1,NY,13057,130,21,7,39,215,254,3,0,0,0,2,0,1,0
320027,,,1,MD,21042,210,37,13,113,264,377,10,3,1,3,1,0,1,1
233187,,,1,NJ,7111,71,15,15,15,142,157,1,1,0,0,0,0,0,0
334192,,,1,NY,10472,104,53,5,135,148,283,11,1,0,1,3,1,2,3
413637,,,0,PA,19085,190,19,13,28,274,302,2,0,0,0,1,0,1,0
531733,,,1,PA,17857,178,29,7,117,46,163,10,1,1,5,0,0,2,1
67030,,,1,PA,18951,189,11,9,29,67,96,2,0,0,0,0,0,1,1
135258,,,1,PA,19103,191,65,15,103,307,410,9,2,0,3,1,0,1,2
157450,,,0,CT,6850,68,35,11,58,160,218,5,1,0,2,1,0,0,1
77242,,,0,PA,17113,171,3,1,25,116,141,2,0,0,2,0,0,0,0
265972,,,0,PA,19401,194,17,13,29,115,144,2,0,0,1,0,0,0,1
235408,,,1,MA,2159,21,5,5,15,243,258,1,0,0,0,1,0,0,0
213586,,,1,NY,10128,101,59,9,123,76,199,11,2,1,3,1,2,0,2
241852,,,1,NY,11507,115,29,11,56,48,104,5,1,1,1,0,0,0,2
413981,,,0,NY,11368,113,5,5,15,26,41,1,0,0,0,0,0,0,1
413168,,,1,NJ,8701,87,13,13,15,42,57,1,0,0,1,0,0,0,0
233386,,,1,MD,21093,210,9,9,15,298,313,1,1,0,0,0,0,0,0
66757,,,1,NY,11411,114,87,29,139,232,371,11,0,0,3,0,1,3,4
213727,,,1,MA,1887,18,13,11,28,288,316,2,0,0,1,0,0,1,0
300543,,,1,NY,12589,125,21,5,48,123,171,4,1,0,0,0,2,1,0
267286,,,1,NJ,8741,87,25,9,32,276,308,3,1,1,0,0,0,1,0
279410,,,0,CT,6108,61,51,15,103,233,336,9,0,3,4,1,0,0,1
117597,,,0,NJ,8002,80,23,23,15,105,120,1,0,1,0,0,0,0,0
288297,,,1,NY,11510,115,3,3,15,62,77,1,0,0,0,0,0,0,1
396750,,,1,NY,12701,127,11,11,15,182,197,1,0,0,1,0,0,0,0
249693,,,0,NJ,7052,70,19,13,26,148,174,2,0,0,1,1,0,0,0
233825,,,1,NY,11576,115,35,15,80,66,146,7,2,0,1,2,1,1,0
317490,,,0,CT,6475,64,61,15,113,64,177,10,5,1,1,0,0,2,1
259801,,,1,NY,11356,113,7,7,15,39,54,1,0,0,1,0,0,0,0
278611,,,1,NY,10457,104,9,9,15,41,56,1,0,0,1,0,0,0,0
305443,,,0,NJ,7702,77,41,21,81,286,367,7,1,0,2,2,0,2,0
364674,,,1,CT,6040,60,13,13,15,106,121,1,0,0,1,0,0,0,0
345668,,,0,CT,6512,65,41,15,108,49,157,9,1,1,3,0,0,1,3
441834,,,1,NJ,8854,88,35,13,113,161,274,10,3,3,1,1,0,0,2
333518,,,1,NY,10940,109,23,9,62,61,123,5,0,0,3,0,0,1,1
61072,,,0,PA,19085,190,59,3,105,134,239,10,5,1,2,2,0,0,0
282053,,,0,PA,15009,150,39,31,37,40,77,3,1,1,0,0,0,1,0
191177,,,1,NY,11205,112,49,3,112,252,364,10,2,0,4,0,2,1,1
249026,,,1,NY,10962,109,17,11,26,271,297,2,1,0,0,1,0,0,0
133890,,,1,NY,11367,113,25,19,24,236,260,2,0,2,0,0,0,0,0
103875,,,1,NY,11378,113,27,3,65,90,155,6,1,0,4,0,1,0,0
379078,,,1,NJ,7410,74,27,7,78,189,267,7,2,1,1,2,0,0,1
519924,,,1,DC,20019,200,9,9,15,194,209,1,1,0,0,0,0,0,0
309109,,,0,PA,19067,190,33,25,27,247,274,2,1,0,0,0,1,0,0
297873,,,0,NJ,7076,70,43,15,65,246,311,6,2,0,2,2,0,0,0
218163,,,1,CT,6850,68,5,1,27,105,132,2,0,0,0,1,1,0,0
187537,,,1,NJ,7660,76,13,13,15,115,130,1,1,0,0,0,0,0,0
84422,,,1,MA,2081,20,11,3,26,42,68,2,0,0,1,1,0,0,0
446081,,,1,NY,10606,106,17,9,38,169,207,3,0,0,2,0,0,1,0
260383,,,1,NY,10589,105,5,3,25,129,154,2,0,1,1,0,0,0,0
125883,,,1,NY,11758,117,43,5,117,114,231,10,1,0,3,2,1,2,1
123740,,,1,NY,11762,117,19,15,27,51,78,2,1,0,0,0,1,0,0
450528,,,1,NY,11236,112,67,13,135,327,462,12,2,2,1,2,0,3,2
409001,,,1,NJ,7068,70,3,3,15,145,160,1,0,0,0,0,0,1,0
471226,,,0,NY,11762,117,9,3,26,223,249,2,0,0,1,1,0,0,0
492328,,,1,NY,10463,104,19,13,25,101,126,2,0,1,1,0,0,0,0
57261,,,0,NY,11743,117,57,9,138,169,307,12,4,1,4,0,2,0,1
281801,,,1,NY,11769,117,1,1,15,243,258,1,0,1,0,0,0,0,0
150749,,,1,NY,13856,138,21,15,26,79,105,2,1,0,0,1,0,0,0
316768,,,1,MD,21146,211,11,11,15,250,265,1,0,0,0,0,0,1,0
126046,,,0,NY,11746,117,19,7,46,26,72,4,0,2,1,0,1,0,0
89595,,,1,CT,6051,60,11,5,29,227,256,2,1,0,0,0,0,0,1
462238,,,1,MA,1080,10,19,15,29,173,202,2,0,0,0,0,0,1,1
356557,,,1,MA,2193,21,13,13,15,122,137,1,0,0,0,0,0,0,1
130787,,,0,PA,19050,190,19,15,29,16,45,2,0,0,0,1,0,0,1
277440,,,1,NJ,7470,74,27,27,15,195,210,1,0,0,0,0,0,0,1
428056,,,1,NY,10977,109,37,9,108,58,166,9,0,1,4,0,0,2,2
239275,,,0,NY,11364,113,27,15,48,103,151,4,0,1,1,1,0,0,1
266979,,,1,NJ,8619,86,15,15,15,6,21,1,1,0,0,0,0,0,0
492044,,,1,MD,21014,210,13,13,15,264,279,1,1,0,0,0,0,0,0
402018,,,0,NY,11566,115,47,13,85,160,245,7,1,0,0,3,0,2,1
176566,,,1,NY,10950,109,17,15,26,233,259,2,0,0,1,1,0,0,0
370065,,,1,NJ,8055,80,13,11,27,244,271,2,0,0,0,0,2,0,0
258235,,,1,MD,20677,206,9,9,15,187,202,1,0,0,1,0,0,0,0
401174,,,1,PA,19446,194,43,23,78,293,371,7,2,1,2,0,1,0,1
292026,,,0,PA,19152,191,39,33,27,26,53,2,0,1,0,0,1,0,0
424641,,,0,PA,15314,153,53,11,128,95,223,11,3,0,2,2,0,1,3
124886,,,1,NY,10566,105,33,3,124,153,277,11,4,1,4,1,0,1,0
386846,,,1,PA,19008,190,53,11,120,237,357,10,0,3,4,1,1,0,1
334343,,,1,NJ,7081,70,13,13,15,10,25,1,0,0,0,0,1,0,0
205546,,,1,NY,11757,117,51,11,96,301,397,9,2,2,2,2,0,1,0
341349,,,1,NY,11354,113,17,15,25,130,155,2,1,0,1,0,0,0,0
144857,,,1,NH,3042,30,31,31,15,183,198,1,1,0,0,0,0,0,0
370296,,,1,NY,10022,100,39,13,82,278,360,7,3,0,1,0,0,1,2
390827,,,0,DC,20016,200,41,33,28,160,188,2,1,0,0,0,0,1,0
365201,,,1,NJ,7869,78,9,5,28,123,151,2,0,0,1,0,0,1,0
256659,,,1,MA,2745,27,35,15,69,156,225,6,1,0,3,0,1,0,1
282631,,,0,MD,21212,212,45,9,126,210,336,10,0,0,2,1,4,1,2
426321,,,1,DE,19711,197,13,7,26,11,37,2,0,0,1,1,0,0,0
145884,,,0,DE,19953,199,31,9,77,187,264,8,4,2,2,0,0,0,0
222212,,,0,NY,11436,114,11,11,15,119,134,1,0,0,0,0,1,0,0
374106,,,1,CT,6611,66,5,5,15,201,216,1,0,0,0,0,1,0,0
577607,,,1,NY,10467,104,59,3,128,160,288,11,4,1,1,0,3,1,1
170570,,,0,VT,5201,52,13,7,27,170,197,2,1,0,0,0,1,0,0
223736,,,1,NY,10705,107,1,1,15,132,147,1,1,0,0,0,0,0,0
265787,,,0,PA,19078,190,35,9,142,273,415,12,0,1,3,4,2,1,1
157042,,,0,PA,15143,151,15,9,23,235,258,2,2,0,0,0,0,0,0
349096,,,0,MA,1864,18,27,19,44,290,334,4,2,0,1,1,0,0,0
92845,,,1,NJ,8056,80,31,7,126,323,449,11,2,1,3,0,1,2,2
389835,,,1,PA,18104,181,51,3,106,161,267,9,2,0,3,0,0,1,3
417910,,,0,NJ,8109,81,15,7,29,244,273,2,0,0,1,0,0,0,1
219800,,,1,MD,20854,208,15,9,27,211,238,2,0,0,0,1,1,0,0
241029,,,1,NY,10017,100,15,15,15,50,65,1,1,0,0,0,0,0,0
229480,,,0,NY,10598,105,49,7,94,253,347,8,2,1,0,0,0,3,2
442279,,,0,ME,4110,41,49,3,106,132,238,9,1,0,3,1,2,0,2
189157,,,1,PA,19083,190,17,15,29,44,73,2,0,0,1,0,0,0,1
291154,,,1,NY,11561,115,21,15,28,127,155,2,0,0,0,1,0,1,0
410788,,,1,NY,10025,100,17,17,15,71,86,1,0,0,0,0,0,1,0
94910,,,0,NY,10551,105,39,23,33,190,223,3,0,3,0,0,0,0,0
167395,,,1,MA,2066,20,31,11,82,306,388,7,0,1,3,1,0,1,1
275801,,,0,NJ,7652,76,9,7,29,123,152,2,0,0,0,0,0,1,1
341295,,,1,NJ,8003,80,35,11,122,304,426,11,1,3,2,1,2,2,0
338511,,,1,MA,2181,21,37,9,107,244,351,9,2,0,2,1,1,1,2
67932,,,1,NY,10566,105,17,5,47,100,147,4,0,0,3,0,1,0,0
214190,,,0,NJ,8052,80,11,1,61,267,328,5,2,0,0,1,0,1,1
193985,,,1,NY,14612,146,13,13,15,217,232,1,1,0,0,0,0,0,0
173990,,,0,MD,21227,212,35,29,25,233,258,2,1,0,1,0,0,0,0
249002,,,0,MD,20854,208,19,11,29,33,62,2,0,1,0,0,0,0,1
362384,,,0,NY,11753,117,35,13,73,315,388,6,0,1,1,1,0,0,3
182869,,,1,NY,12118,121,15,9,24,241,265,2,1,1,0,0,0,0,0
329867,,,1,PA,19111,191,21,13,25,189,214,2,0,0,2,0,0,0,0
127673,,,0,PA,19063,190,9,9,15,4,19,1,0,0,1,0,0,0,0
277545,,,1,NJ,7871,78,37,15,73,148,221,6,2,0,1,0,1,0,2
325283,,,1,ME,4103,41,27,19,25,139,164,2,0,0,2,0,0,0,0
270378,,,1,NJ,7024,70,15,15,15,181,196,1,0,0,0,1,0,0,0
194497,,,0,MA,2540,25,9,5,26,174,200,2,0,0,0,2,0,0,0
471840,,,0,NJ,8077,80,13,9,26,202,228,2,0,1,0,1,0,0,0
530346,,,1,NY,11234,112,15,7,33,225,258,3,1,0,1,0,1,0,0
375128,,,1,NY,12303,123,23,15,29,21,50,2,1,0,0,0,0,0,1
212971,,,1,NY,10306,103,83,13,132,328,460,12,1,5,3,1,1,0,1
347359,,,1,NJ,8757,87,9,9,15,283,298,1,0,0,1,0,0,0,0
137401,,,1,PA,15241,152,11,11,15,150,165,1,0,0,1,0,0,0,0
272037,,,1,NY,11561,115,5,5,15,200,215,1,0,0,0,0,0,0,1
75652,,,1,MA,1824,18,13,9,29,226,255,2,1,0,0,0,0,0,1
115312,,,1,NJ,7052,70,19,15,29,236,265,2,0,0,1,0,0,0,1
111776,,,1,NY,11554,115,65,5,122,281,403,11,2,2,4,1,0,1,1
511452,,,1,CT,6413,64,41,7,130,323,453,11,3,1,3,0,0,3,1
99006,,,1,PA,19050,190,9,9,15,258,273,1,0,0,1,0,0,0,0
374990,,,1,NY,10024,100,5,5,15,46,61,1,0,0,1,0,0,0,0
206250,,,0,NY,11572,115,27,25,26,274,300,2,0,0,1,1,0,0,0
219074,,,1,NY,10596,105,51,7,97,183,280,9,2,2,0,3,0,2,0
247812,,,1,NJ,7036,70,33,25,48,148,196,4,0,0,3,0,0,1,0
352020,,,0,MA,2062,20,7,1,29,248,277,2,0,0,1,0,0,0,1
278880,,,1,NY,11801,118,9,9,15,184,199,1,0,0,0,0,0,0,1
141457,,,1,PA,15228,152,29,7,48,44,92,4,0,1,1,0,0,0,2
457796,,,0,NY,10312,103,45,35,48,288,336,4,0,1,0,1,0,2,0
394825,,,1,NJ,7036,70,5,5,15,225,240,1,1,0,0,0,0,0,0
229640,,,1,MA,2151,21,5,3,26,296,322,2,0,0,1,1,0,0,0
187958,,,0,PA,19114,191,33,21,70,65,135,6,1,0,2,1,1,0,1
437050,,,1,DE,19958,199,11,11,15,212,227,1,1,0,0,0,0,0,0
194062,,,1,DE,19809,198,25,21,23,137,160,2,2,0,0,0,0,0,0
130384,,,1,NY,11706,117,81,13,143,260,403,12,4,0,4,1,0,1,2
76064,,,0,NY,11030,110,53,15,113,240,353,10,2,2,0,2,2,2,0
253970,,,1,MD,21014,210,15,15,15,179,194,1,0,0,0,0,0,0,1
449681,,,1,PA,17557,175,17,11,27,19,46,2,0,0,0,1,1,0,0
341149,,,1,NJ,7621,76,33,25,27,103,130,2,0,0,1,0,1,0,0
253525,,,1,NY,11225,112,7,1,25,290,315,2,0,0,2,0,0,0,0
113625,,,1,NJ,8028,80,9,5,29,174,203,2,0,0,0,0,0,1,1
173379,,,1,NY,10705,107,9,1,28,106,134,2,0,0,1,0,0,1,0
150798,,,1,PA,19428,194,3,3,15,170,185,1,0,0,1,0,0,0,0
474339,,,0,DC,20032,200,17,9,26,77,103,2,0,0,1,1,0,0,0
221653,,,1,CT,6413,64,19,15,26,24,50,2,1,0,0,1,0,0,0
231195,,,0,PA,19607,196,51,27,54,166,220,5,2,0,2,1,0,0,0
356061,,,0,PA,19136,191,29,11,59,32,91,5,1,1,1,0,1,1,0
461077,,,1,NJ,7747,77,15,7,25,11,36,2,1,0,1,0,0,0,0
110031,,,1,NY,11729,117,67,9,132,270,402,11,4,0,3,0,0,1,3
116118,,,1,MA,2072,20,1,1,15,248,263,1,0,1,0,0,0,0,0
505509,,,1,NY,10308,103,11,11,15,279,294,1,1,0,0,0,0,0,0
481077,,,1,NY,11224,112,17,17,15,294,309,1,0,0,0,1,0,0,0
302606,,,0,DE,19806,198,33,13,70,143,213,6,4,0,0,1,0,1,0
407270,,,1,NY,12724,127,19,11,29,97,126,2,0,0,0,0,1,0,1
231624,,,1,NY,11703,117,15,15,15,156,171,1,0,0,0,1,0,0,0
293371,,,1,NJ,7716,77,13,13,15,234,249,1,0,0,1,0,0,0,0
314195,,,1,NY,11735,117,23,9,34,225,259,3,0,1,2,0,0,0,0
309925,,,1,NJ,8084,80,21,13,26,260,286,2,1,0,0,1,0,0,0
339532,,,1,NY,11230,112,5,5,15,90,105,1,0,0,0,0,1,0,0
500361,,,0,NY,11563,115,15,11,25,122,147,2,0,1,1,0,0,0,0
307346,,,0,PA,15122,151,41,5,115,156,271,10,1,1,2,2,2,1,1
488958,,,1,PA,18976,189,5,5,15,49,64,1,0,0,0,0,0,1,0
101603,,,1,NJ,7042,70,49,15,69,98,167,6,2,1,1,0,0,1,1
238676,,,1,NY,11566,115,1,1,15,52,67,1,1,0,0,0,0,0,0
98405,,,1,NY,11235,112,1,1,15,79,94,1,1,0,0,0,0,0,0
389394,,,0,NY,10541,105,51,17,100,236,336,9,1,4,1,2,1,0,0
107106,,,1,NH,3867,38,11,11,15,143,158,1,0,1,0,0,0,0,0
276736,,,1,NY,11218,112,23,7,38,8,46,3,0,0,2,0,0,1,0
382169,,,1,NY,10804,108,51,19,123,341,464,11,2,1,3,1,1,2,1
98738,,,1,NY,11754,117,1,1,15,130,145,1,0,0,1,0,0,0,0
96390,,,1,CT,6118,61,23,3,50,154,204,4,2,0,0,0,0,1,1
359156,,,1,MD,21144,211,13,13,15,214,229,1,0,0,0,0,1,0,0
276987,,,0,NY,11961,119,51,13,89,172,261,7,0,0,1,2,1,1,2
319849,,,1,NY,11234,112,9,9,15,276,291,1,0,0,1,0,0,0,0
376444,,,1,NJ,7202,72,13,9,25,71,96,2,0,1,1,0,0,0,0
221183,,,1,MA,1760,17,7,7,15,202,217,1,0,0,0,0,0,0,1
371451,,,0,CT,6443,64,37,1,110,67,177,10,2,1,3,3,0,1,0
153602,,,1,NY,11106,111,29,29,15,161,176,1,0,0,1,0,0,0,0
204867,,,1,NY,10952,109,53,27,111,318,429,10,3,1,2,1,0,2,1
268298,,,0,NY,11804,118,45,15,114,210,324,10,3,0,2,2,0,1,2
216723,,,1,PA,15314,153,67,25,92,172,264,8,2,0,1,2,2,1,0
267373,,,0,NY,11003,110,39,31,27,102,129,2,1,0,0,0,1,0,0
177967,,,0,PA,18966,189,35,1,68,136,204,6,2,0,2,1,0,0,1
296292,,,1,NJ,7652,76,35,29,28,72,100,2,0,1,0,0,0,1,0
351949,,,1,NJ,8037,80,17,13,29,226,255,2,0,0,0,1,0,0,1
128542,,,1,CT,6095,60,1,1,15,272,287,1,0,0,1,0,0,0,0
184343,,,0,NY,11414,114,13,9,29,79,108,2,0,1,0,0,0,0,1
305633,,,1,NY,10965,109,21,21,15,82,97,1,0,0,1,0,0,0,0
282986,,,1,PA,19063,190,35,29,25,166,191,2,1,0,1,0,0,0,0
272050,,,0,CT,6437,64,13,7,29,244,273,2,0,0,1,0,0,0,1
341695,,,1,PA,15668,156,35,11,78,246,324,7,2,0,2,2,0,1,0
405152,,,0,PA,19001,190,65,15,132,117,249,12,2,2,3,1,1,2,1
438971,,,1,NJ,7726,77,3,3,15,135,150,1,0,1,0,0,0,0,0
250545,,,0,NJ,8106,81,11,11,15,1,16,1,0,0,0,0,0,0,1
130049,,,1,MA,1077,10,25,5,59,142,201,5,1,0,2,0,0,2,0
121855,,,1,ME,4011,40,71,25,99,94,193,9,4,1,1,2,1,0,0
61958,,,1,NJ,7060,70,7,1,29,273,302,2,0,0,0,1,0,0,1
107524,,,0,PA,19446,194,33,31,29,16,45,2,0,0,1,0,0,0,1
176475,,,0,CT,6511,65,19,3,63,158,221,6,3,1,0,1,1,0,0
395758,,,1,NY,11762,117,1,1,15,215,230,1,0,0,0,0,0,1,0
250050,,,1,PA,19149,191,13,9,28,191,219,2,0,0,1,0,0,1,0
251493,,,1,NY,11235,112,25,25,15,146,161,1,1,0,0,0,0,0,0
257307,,,1,NJ,8722,87,15,15,15,274,289,1,0,0,0,0,0,0,1
189800,,,1,PA,15102,151,29,15,49,219,268,4,1,0,1,0,1,0,1
387177,,,1,NJ,8807,88,13,7,26,88,114,2,1,0,0,1,0,0,0
285485,,,1,NJ,8724,87,23,23,15,232,247,1,1,0,0,0,0,0,0
266991,,,1,NY,11355,113,31,29,25,259,284,2,0,1,1,0,0,0,0
436748,,,1,MA,2780,27,33,31,29,194,223,2,0,0,1,0,0,0,1
326292,,,1,NJ,8854,88,29,9,91,70,161,9,2,3,2,2,0,0,0
111218,,,1,MD,20622,206,7,5,24,293,317,2,1,1,0,0,0,0,0
470044,,,0,RI,2839,28,53,19,96,161,257,9,1,2,3,2,0,1,0
402988,,,0,MA,2180,21,7,5,25,295,320,2,0,1,1,0,0,0,0
132630,,,1,NY,10031,100,31,25,26,48,74,2,0,0,1,1,0,0,0
464850,,,0,NJ,7092,70,29,21,28,262,290,2,0,0,0,0,1,1,0
355038,,,1,CT,6410,64,9,9,15,263,278,1,0,0,0,1,0,0,0
441851,,,0,CT,6053,60,3,3,15,65,80,1,0,0,0,1,0,0,0
296529,,,1,PA,19151,191,11,11,15,178,193,1,0,0,0,1,0,0,0
188670,,,1,NY,12866,128,17,7,51,177,228,4,0,1,0,0,0,2,1
228602,,,1,NY,10952,109,3,3,15,85,100,1,1,0,0,0,0,0,0
371220,,,1,PA,19605,196,27,11,63,219,282,6,2,2,1,0,1,0,0
85284,,,1,MD,21234,212,9,9,15,235,250,1,1,0,0,0,0,0,0
184356,,,0,NJ,8751,87,7,7,15,166,181,1,0,0,1,0,0,0,0
355411,,,0,NJ,7036,70,33,15,32,96,128,3,1,1,1,0,0,0,0
185024,,,1,NJ,8562,85,17,9,25,237,262,2,0,1,1,0,0,0,0
380957,,,1,NJ,8096,80,3,3,15,71,86,1,0,0,0,0,1,0,0
73503,,,0,NJ,8751,87,33,1,145,98,243,12,3,0,4,1,1,1,2
267854,,,1,MA,2149,21,21,15,32,37,69,3,1,1,0,0,1,0,0
150525,,,0,MD,21122,211,21,15,26,113,139,2,0,0,1,1,0,0,0
300128,,,1,PA,19131,191,63,13,132,38,170,11,4,1,2,0,0,0,4
362772,,,0,NY,10926,109,39,35,29,115,144,2,0,0,0,0,0,0,2
179075,,,1,CT,6372,63,51,27,79,90,169,7,2,0,2,0,0,0,3
174960,,,1,NY,14221,142,15,9,33,239,272,3,1,1,1,0,0,0,0
163043,,,1,NY,11706,117,11,11,15,240,255,1,0,1,0,0,0,0,0
382159,,,1,NY,11795,117,13,13,15,175,190,1,0,0,0,0,0,1,0
110540,,,1,PA,19111,191,27,23,23,227,250,2,2,0,0,0,0,0,0
188065,,,1,NY,11722,117,17,15,25,89,114,2,1,0,1,0,0,0,0
425964,,,0,NJ,7440,74,5,5,15,135,150,1,0,0,0,1,0,0,0
177626,,,0,MD,20878,208,27,19,25,42,67,2,0,0,2,0,0,0,0
105302,,,0,NJ,8402,84,15,15,15,258,273,1,1,0,0,0,0,0,0
162651,,,1,NY,10541,105,45,13,94,167,261,8,2,0,2,1,1,0,2
432471,,,0,NJ,7740,77,55,15,108,78,186,9,3,0,0,1,1,2,2
404450,,,1,NY,11357,113,13,9,29,111,140,2,0,1,0,0,0,0,1
109401,,,1,NY,11501,115,29,29,15,113,128,1,1,0,0,0,0,0,0
328619,,,0,NY,11933,119,31,13,58,149,207,5,2,0,0,1,2,0,0
482098,,,1,PA,15068,150,41,21,56,20,76,5,1,1,1,0,0,0,2
287971,,,0,NY,10605,106,3,3,15,234,249,1,0,0,0,0,1,0,0
138406,,,0,NY,10463,104,21,11,46,182,228,4,1,0,1,1,0,1,0
201119,,,1,NJ,8540,85,27,27,15,141,156,1,0,0,0,1,0,0,0
307748,,,1,MA,2721,27,67,29,81,172,253,7,1,1,2,1,0,0,2
148733,,,1,NY,11530,115,41,21,56,200,256,5,1,1,2,0,0,0,1
172702,,,1,NJ,7047,70,9,9,15,42,57,1,0,0,1,0,0,0,0
440618,,,1,NJ,7675,76,23,15,28,154,182,2,0,0,0,0,1,1,0
191098,,,0,NY,14042,140,9,7,25,250,275,2,0,0,2,0,0,0,0
141165,,,0,NJ,8611,86,49,15,119,177,296,11,2,2,2,2,0,0,3
226243,,,0,NY,11370,113,27,13,37,89,126,3,0,2,0,0,0,1,0
241849,,,0,PA,15209,152,65,1,135,74,209,12,5,0,2,1,3,0,1
161260,,,1,MD,20715,207,15,15,15,53,68,1,0,0,0,0,0,0,1
312737,,,1,NJ,8534,85,39,15,78,234,312,7,3,0,2,0,0,1,1
195175,,,1,CT,6840,68,11,11,15,284,299,1,0,0,0,0,0,1,0
302794,,,1,NY,11354,113,31,17,57,283,340,5,0,2,2,0,0,1,0
305035,,,0,NJ,7922,79,41,15,141,107,248,12,4,1,1,3,1,1,1
294888,,,1,MA,1085,10,7,7,15,104,119,1,0,0,0,0,0,0,1
432827,,,1,PA,18234,182,23,5,95,183,278,8,1,0,4,1,1,0,1
144749,,,0,NY,11203,112,35,29,27,192,219,2,0,1,0,0,1,0,0
331302,,,1,NY,14225,142,19,17,29,69,98,2,0,0,0,0,0,1,1
117710,,,1,PA,17584,175,13,13,15,128,143,1,0,0,0,0,0,0,1
317261,,,1,PA,19073,190,9,5,26,27,53,2,1,0,0,1,0,0,0
223133,,,0,NJ,8053,80,35,15,56,317,373,5,1,1,2,0,0,0,1
317497,,,0,CT,6067,60,9,7,29,297,326,2,0,0,1,0,0,0,1
165375,,,1,NY,11976,119,35,17,47,145,192,4,0,0,3,0,1,0,0
479749,,,1,NY,10310,103,9,7,25,67,92,2,0,1,1,0,0,0,0
268841,,,0,NY,11554,115,17,15,26,90,116,2,1,0,0,1,0,0,0
333542,,,1,NJ,8619,86,21,15,26,222,248,2,1,0,0,1,0,0,0
205867,,,1,NJ,7869,78,17,15,23,213,236,2,2,0,0,0,0,0,0
350619,,,1,NJ,7874,78,17,13,25,82,107,2,1,0,1,0,0,0,0
395287,,,0,PA,19406,194,27,13,70,283,353,6,0,2,2,0,1,0,1
314735,,,1,NY,11706,117,17,17,15,264,279,1,1,0,0,0,0,0,0
430968,,,1,NY,11203,112,1,1,15,281,296,1,0,1,0,0,0,0,0
93960,,,1,NY,13212,132,35,7,55,319,374,5,3,0,1,0,0,0,1
118427,,,1,NY,10037,100,11,11,15,154,169,1,1,0,0,0,0,0,0
253875,,,1,NY,11375,113,25,1,83,23,106,7,2,0,1,2,0,0,2
423217,,,1,NJ,8012,80,3,3,15,209,224,1,0,0,0,0,0,0,1
96524,,,0,NY,10021,100,19,5,50,80,130,5,3,1,1,0,0,0,0
106689,,,1,MA,2154,21,55,15,79,170,249,7,0,1,4,0,1,1,0
145057,,,1,PA,19117,191,11,11,15,239,254,1,0,0,1,0,0,0,0
361402,,,1,NY,10520,105,13,13,15,128,143,1,1,0,0,0,0,0,0
198922,,,1,PA,19152,191,31,31,15,55,70,1,0,0,1,0,0,0,0
433213,,,0,PA,19075,190,7,1,27,134,161,2,0,0,0,1,1,0,0
483061,,,0,NY,11563,115,25,9,32,145,177,3,1,1,1,0,0,0,0
135309,,,1,MD,20715,207,43,21,86,239,325,8,2,0,3,1,2,0,0
284853,,,1,NY,11572,115,9,9,15,38,53,1,0,0,1,0,0,0,0
126510,,,1,PA,19607,196,29,27,29,103,132,2,0,0,0,1,0,0,1
72737,,,1,PA,17603,176,17,17,15,20,35,1,1,0,0,0,0,0,0
139826,,,1,NY,14127,141,51,13,116,233,349,10,6,0,0,0,0,4,0
169092,,,0,NY,11703,117,17,13,29,20,49,2,0,1,0,0,0,0,1
245055,,,1,NJ,7009,70,7,5,25,143,168,2,1,0,1,0,0,0,0
102103,,,0,MD,21044,210,13,7,25,35,60,2,0,1,1,0,0,0,0
249687,,,0,NJ,7024,70,69,9,109,236,345,10,4,1,2,2,1,0,0
360010,,,1,DE,19901,199,25,7,47,136,183,4,1,1,1,0,0,0,1
422734,,,1,CT,6052,60,13,13,15,134,149,1,0,0,1,0,0,0,0
118081,,,0,NY,10589,105,1,1,15,215,230,1,0,0,0,0,1,0,0
251479,,,1,PA,16046,160,13,9,28,243,271,2,0,0,1,0,0,1,0
516308,,,0,PA,19317,193,69,1,134,211,345,12,2,1,2,3,1,2,1
154293,,,1,NY,11935,119,33,33,15,250,265,1,0,1,0,0,0,0,0
518298,,,0,PA,16125,161,5,5,15,59,74,1,0,0,1,0,0,0,0
525536,,,1,NY,12153,121,15,9,27,192,219,2,1,0,0,0,1,0,0
80405,,,1,NY,11777,117,93,33,128,132,260,12,6,1,2,1,1,0,1
84741,,,1,NJ,7950,79,19,11,32,217,249,3,1,1,0,1,0,0,0
318566,,,0,NJ,7836,78,5,5,15,58,73,1,0,0,0,0,1,0,0
264706,,,1,NJ,7024,70,81,27,126,227,353,11,4,0,3,1,1,1,1
412414,,,0,VT,5301,53,67,13,115,244,359,10,2,1,2,2,0,1,2
94580,,,1,PA,18015,180,57,15,112,255,367,10,2,1,2,1,0,1,3
499247,,,0,VI,851,8,55,35,92,312,404,8,1,2,1,1,1,1,1
228023,,,1,NY,14086,140,49,11,80,68,148,7,1,2,2,0,0,0,2
242945,,,1,MA,1450,14,15,13,24,268,292,2,1,1,0,0,0,0,0
405351,,,1,NY,14150,141,25,13,39,241,280,3,0,0,1,0,0,1,1
236668,,,0,NY,11768,117,23,3,58,239,297,5,1,0,1,2,0,0,1
198265,,,1,NY,11566,115,47,17,87,303,390,8,1,1,4,0,1,1,0
267130,,,1,NY,11704,117,33,3,127,297,424,11,2,1,4,1,0,1,2
77957,,,1,NY,10021,100,11,11,15,208,223,1,0,0,0,0,0,0,1
